Dummy,Locality,Assemblage name,GeoLayer,Laboratory,Analysis number,Age,Pos. standard deviation,Neg. standard deviation,Dating method,Material dated,Date of analysis,Comments
,,,,GEOTOP,PD6A,160000,22000,22000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.409 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: bovid tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD6A,182000,25000,25000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.409 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: bovid tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD6A,208000,23000,19000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.409 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: bovid tooth"
,,,,,,,,,,,,
,,,,GEOTOP,PD6D1,42140,220,220,U series (uranium-thorium) dating,tooth,0,"Area B, elevation 95,409 m (Jones et al. 2004, J. Arch. Sc. 31, 965-977), 230Th/234U closed system, material_dated: bovid tooth"
,,,,,,,,,,,,
,,,,GEOTOP,PD8A,144000,23000,23000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.111 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD8A,154000,26000,26000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.111 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: linear uptake"
,Pasimbahan Cave,"Early Holocene, Fauna",Early Holocene Levels,-,-,-,-,-,-,-,-,-
,Pasimbahan Cave,"Early Holocene, micromammals",Early Holocene Levels,-,-,-,-,-,-,-,-,-
,Pati Ayam,"Pati Ayam, Kedungmojo Fauna",Serie Grossiere (SG),-,-,-,-,-,-,-,-,-
,Pati Ayam,"Pati Ayam, Sukobubuk Fauna",Agglomérats,-,-,-,-,-,-,-,-,-
,Pavlov I,"Pavlov I, fauna",Layer 3,-,-,-,-,-,-,-,-,-
,Pavlov I,"Pavlov I, micromammals",Layer 3,-,-,-,-,-,-,-,-,-
,Pavlov II,Pavlov II Macromammal Fauna,Pavlov II layer 1,-,-,-,-,-,-,-,-,-
,Pavlov II,Pavlov II Macromammal Fauna,Pavlov II layer 2,-,-,-,-,-,-,-,-,-
,Pavlov II,Pavlov II Macromammal Fauna,Pavlov II layer 3,-,-,-,-,-,-,-,-,-
,Pavlov II,Pavlov II Macromammal Fauna,Pavlov II layer 4,-,-,-,-,-,-,-,-,-
,Pavlov II,Pavlov II Macromammal Fauna,Pavlov II layer 5,-,-,-,-,-,-,-,-,-
,Pavlov II,Pavlov II Macromammal Fauna,Pavlov II layer 6,-,-,-,-,-,-,-,-,-
,Pavlov II,Pavlov II Micromammal Fauna,Pavlov II layer 1,-,-,-,-,-,-,-,-,-
,Pavlov II,Pavlov II Micromammal Fauna,Pavlov II layer 2,-,-,-,-,-,-,-,-,-
,Pavlov II,Pavlov II Micromammal Fauna,Pavlov II layer 3,-,-,-,-,-,-,-,-,-
,Pavlov II,Pavlov II Micromammal Fauna,Pavlov II layer 4,-,-,-,-,-,-,-,-,-
,Pavlov II,Pavlov II Micromammal Fauna,Pavlov II layer 5,-,-,-,-,-,-,-,-,-
,Pavlov II,Pavlov II Micromammal Fauna,Pavlov II layer 6,-,-,-,-,-,-,-,-,-
,Payre,Payre unit D large mammals,Unit D1,-,I6-182,140000,40000,34000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",bone,2008,material_dated: animal bone
,,,,,,,,,,,,
,,,,-,L8-210,186000,45000,33000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",bone,2008,material_dated: animal bone
,,,,,,,,,,,,
,,,,-,L8-219,139000,16000,16000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",bone,2008,material_dated: animal bone
,,,,,,,,,,,,
,,,,-,tooth-3,145000,33000,23000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,2008,-
,,,,,,,,,,,,
,,,,-,tooth-4,144000,31000,22000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,2008,-
,Payre,Payre unit D large mammals,Unit D2,-,I6-182,140000,40000,34000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",bone,2008,material_dated: animal bone
,,,,,,,,,,,,
,,,,-,L8-210,186000,45000,33000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",bone,2008,material_dated: animal bone
,,,,,,,,,,,,
,,,,-,L8-219,139000,16000,16000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",bone,2008,material_dated: animal bone
,,,,,,,,,,,,
,,,,-,tooth-3,145000,33000,23000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,2008,-
,,,,,,,,,,,,
,,,,-,tooth-4,144000,31000,22000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,2008,-
,Payre,Payre unit A micro-and malacofauna,Unit A,-,-,-,-,-,-,-,-,-
,Payre,Payre unit D micro-and malacofauna,Unit D1,-,-,-,-,-,-,-,-,-
,Payre,Payre unit D micro-and malacofauna,Unit D2,-,-,-,-,-,-,-,-,-
,Payre,Payre unit D human remains,Unit D1,-,-,-,-,-,-,-,-,-
,Payre,Payre unit D human remains,Unit D2,-,-,-,-,-,-,-,-,-
,Payre,Payre unit E human remains,Unit E1,-,-,-,-,-,-,-,-,-
,Payre,Payre unit E human remains,Unit E2,-,-,-,-,-,-,-,-,-
,Payre,Payre unit E human remains,Unit E3,-,-,-,-,-,-,-,-,-
,Pech de l Azé I,Pech de l Azé I Level 4 Fauna,Layer 4,-,-,-,-,-,-,-,-,-
,Pech de l Azé I,Pech de l Azé I Level 6 Fauna,Layer 6,-,-,-,-,-,-,-,-,-
,Pech de l Azé I,Pech de l Azé I Level 7 Fauna,Layer 7,-,-,-,-,-,-,-,-,-
,Pech de l Azé II,Pech de l Azé II Layer 7 Fauna,Layer 7A,-,620A,162000,25000,25000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, Bovidae indet. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,-,620A,193000,30000,30000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, Bovidae indet. tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,-,620B,119000,14000,14000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, Bovidae indet. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,-,620B,160000,18000,18000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, Bovidae indet. tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,-,621A,176000,12000,12000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, Bovidae indet. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,-,621A,225000,17000,17000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, Bovidae indet. tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,-,621B,169000,12000,12000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, Bovidae indet. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,-,621B,215000,16000,16000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, Bovidae indet. tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,-,622A,156000,16000,16000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Hippopotamus sp. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,-,622A,187000,19000,19000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Hippopotamus sp. tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,-,622B,152000,12000,12000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Hippopotamus sp. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,-,622B,182000,15000,15000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Hippopotamus sp. tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,-,622C,163000,15000,15000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Hippopotamus sp. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,-,622C,195000,19000,19000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Hippopotamus sp. tooth, method: linear uptake"
,Pech de l Azé II,Pech de l Azé II Layer 6 Fauna,Layer 6,-,623A,133000,13000,13000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Equus sp. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,-,623A,163000,16000,16000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Equus sp. tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,-,623B,146000,12000,12000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Equus sp. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,-,623B,174000,15000,15000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Equus sp. tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,-,623C,140000,15000,15000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Equus sp. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,-,623C,176000,19000,19000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Equus sp. tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,-,624A,136000,13000,13000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Cervus sp. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,-,624A,186000,18000,18000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Cervus sp. tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,-,624B,175000,27000,27000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Cervus sp. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,-,624B,232000,36000,36000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Cervus sp. tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,-,625A,172000,17000,17000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Equus sp. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,-,625A,212000,21000,21000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Equus sp. tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,-,625B,158000,12000,12000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Equus sp. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,-,625B,193000,15000,15000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Equus sp. tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,-,625C,139000,15000,15000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Equus sp. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,-,625C,171000,19000,19000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Equus sp. tooth, method: linear uptake"
,Pech de l Azé II,Pech de l Azé II Layer 4D Fauna,Layer 4D,-,-,-,-,-,-,-,-,-
,Pech de l Azé II,Pech de l Azé II Layer 4B Fauna,Layer 4B,-,-,-,-,-,-,-,-,-
,Pech de l Azé II,Pech de l Azé II Layer 4A1 Fauna,Layer 4A,-,627A,76800,8900,8900,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"layer 4; Grün et al. 1991, Antiquity 65, Bovidae indet. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,-,627A,79900,9400,9400,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"layer 4; Grün et al. 1991, Antiquity 65, Bovidae indet. tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,-,627B,74800,11600,11600,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"layer 4; Grün et al. 1991, Antiquity 65, Bovidae indet. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,-,627B,75300,11700,11700,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"layer 4; Grün et al. 1991, Antiquity 65, Bovidae indet. tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,-,628A,78500,6600,6600,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"layer 4; Grün et al. 1991, Antiquity 65, material_dated: Cervus sp. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,-,628A,82700,7100,7100,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"layer 4; Grün et al. 1991, Antiquity 65, material_dated: Cervus sp. tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,-,628B,76400,11100,11100,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"layer 4; Grün et al. 1991, Antiquity 65, material_dated: Cervus sp. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,-,628B,78800,11600,11600,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"layer 4; Grün et al. 1991, Antiquity 65, material_dated: Cervus sp. tooth, method: linear uptake"
,Pech de l Azé II,Pech de l Azé II Layer 4A2 Fauna,Layer 4A,-,-,-,-,-,-,-,-,-
,Pech de l Azé II,Pech de l Azé II Layer 3 Fauna,Layer 3,-,634A,57700,6400,6400,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Equus sp. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,-,634A,59100,6700,6700,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Equus sp. tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,-,634B,58600,7100,7100,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Equus sp. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,-,634B,61600,7600,7600,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Equus sp. tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,-,634C,63800,5900,5900,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Equus sp. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,-,634C,66800,6300,6300,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Equus sp. tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,-,635A,69800,8200,8200,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, Bovidae indet. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,-,635A,72500,8600,8600,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, Bovidae indet. tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,-,635B,69500,6600,6600,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, Bovidae indet. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,-,635B,72300,6900,6900,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, Bovidae indet. tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,-,635C,71500,6400,6400,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, Bovidae indet. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,-,635C,72800,6600,6600,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, Bovidae indet. tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,-,636A,43600,4900,4900,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Bovidae indet. tooth fragment, method: early uptake"
,,,,,,,,,,,,
,,,,-,636A,55200,6200,6200,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Bovidae indet. tooth fragment, method: linear uptake"
,,,,,,,,,,,,
,,,,-,636B,42500,5200,5200,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Bovidae indet. tooth fragment, method: early uptake"
,,,,,,,,,,,,
,,,,-,636B,53100,6500,6500,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Bovidae indet. tooth fragment, method: linear uptake"
,,,,,,,,,,,,
,,,,-,636C,43700,3700,3700,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Bovidae indet. tooth fragment, method: early uptake"
,,,,,,,,,,,,
,,,,-,636C,54500,4900,4900,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Bovidae indet. tooth fragment, method: linear uptake"
,Pech de l Azé II,Pech de l Azé II Layer 2G3 Fauna,Layer 2G3,-,-,-,-,-,-,-,-,-
,Pech de l Azé II,Pech de l Azé II Layer 2G1 Fauna,Layer 2G1,-,788A,63200,5700,5700,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Cervus sp. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,-,788A,74600,6800,6800,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Cervus sp. tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,-,788B,69900,6700,6700,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Cervus sp. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,-,788B,77400,7300,7300,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Cervus sp. tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,-,789A,49600,7600,7600,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Cervus sp. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,-,789A,67000,10300,10300,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Cervus sp. tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,-,789B,45500,4800,4800,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Cervus sp. tooth, method: early uptake"
,,,,,,,,,,,,
,,,,-,789B,61500,6400,6400,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Grün et al. 1991, Antiquity 65, material_dated: Cervus sp. tooth, method: linear uptake"
,Pech de l Azé II,Pech de l Azé II Layer 2F to 1 Fauna,Layer 1,-,633A,60600,6000,6000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"layer 2A; Grün et al. 1991, Antiquity 65, material_dated: Cervus sp. tooth, method: early uptake"
