Locality;Country;Continent;Subcontinent;Locality_type;X;Y;Assemblage_name;Assemblage_id;Assemblage_category;Age_MIN;Age_MAX;Geolayer;Archaeological_category;Archaeological_culture;Technocomplex;Lithic_piece_number
Temnata;Bulgaria;Europe;Southern Europe;cave;23.385;43.09;Temnata level MP XI assemblage;42;raw material, technology, typology;55000;70000;Layer 10;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;1107
Temnata;Bulgaria;Europe;Southern Europe;cave;23.385;43.09;Temnata level MP X assemblage;43;raw material, technology, typology;55000;70000;Layer 10;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;469
Temnata;Bulgaria;Europe;Southern Europe;cave;23.385;43.09;Temnata level MP IX assemblage;44;raw material, technology, typology;55000;70000;Layer 10;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;22
Temnata;Bulgaria;Europe;Southern Europe;cave;23.385;43.09;Temnata level MP VIII assemblage;45;raw material, technology, typology;55000;70000;Layer 9;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;558
Temnata;Bulgaria;Europe;Southern Europe;cave;23.385;43.09;Temnata level MP VII Trench TD I assemblage;46;raw material, technology, typology;55000;70000;Layer 8;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;2969
Temnata;Bulgaria;Europe;Southern Europe;cave;23.385;43.09;Temnata level MP VII Trench TD V assemblage;47;raw material, technology, typology;55000;70000;Layer 8;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;3059
Temnata;Bulgaria;Europe;Southern Europe;cave;23.385;43.09;Temnata level MP VI assemblage;48;raw material, technology, typology;55000#55000;70000#70000;Layer 7#Layer 8;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;201
Temnata;Bulgaria;Europe;Southern Europe;cave;23.385;43.09;Temnata level MP V assemblage;49;raw material, technology, typology;55000;70000;Layer 7;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;1583
Temnata;Bulgaria;Europe;Southern Europe;cave;23.385;43.09;Temnata level MP IV assemblage;50;raw material, technology, typology;55000#55000;70000#70000;Layer 6#Layer 7;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;454
Temnata;Bulgaria;Europe;Southern Europe;cave;23.385;43.09;Temnata level MP IIIb assemblage;51;feature, raw material, technology, typology;55000;70000;Layer 6;technology, typology, feature;Middle Paleolithic;Middle Paleolithic - Eurasia;4996
Temnata;Bulgaria;Europe;Southern Europe;cave;23.385;43.09;Temnata level MP IIIa assemblage;52;feature, raw material, technology, typology;55000;70000;Layer 6;technology, feature, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;1509
Temnata;Bulgaria;Europe;Southern Europe;cave;23.385;43.09;Temnata level MP III Trench TD I assemblage;53;raw material, technology, typology;55000;70000;Layer 6;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;2589
Temnata;Bulgaria;Europe;Southern Europe;cave;23.385;43.09;Temnata level MP III Trench TD V assemblage;54;raw material, technology, typology;55000;70000;Layer 6;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;730
Theopetra;Greece;Europe;Southern Europe;cave;21.679;39.681;Theopetra layer II1-II9 finds;1;raw material, technology, typology;60000#60000#60000#60000#128000;128000#128000#128000#128000#131000;Layer II6#Layer II7#Layer II8#Layer II9#Layer II5;technology, typology;Middle Paleolithic;Mousterian - Eurasia;2000
Theopetra;Greece;Europe;Southern Europe;cave;21.679;39.681;Theopetra_II6_Mousterian Features;2;feature;60000;128000;Layer II6;feature;Middle Paleolithic;Mousterian - Eurasia;-
Torre dell Alto;Italy;Europe;Southern Europe;rock shelter;17.976;40.143;Torre dell Alto Layer E finds;1;technology, typology;45000;140000;Layer E;typology, technology;Middle Paleolithic;Mousterian - Eurasia;834
Torre dell Alto;Italy;Europe;Southern Europe;rock shelter;17.976;40.143;Torre dell Alto Layer D finds;2;technology, typology;45000;140000;Layer D;typology, technology;Middle Paleolithic;Mousterian - Eurasia;9737
Torre dell Alto;Italy;Europe;Southern Europe;rock shelter;17.976;40.143;Torre dell Alto Layer Ci finds;3;technology, typology;45000;140000;Layer Ci;typology, technology;Middle Paleolithic;Mousterian - Eurasia;3061
Torre dell Alto;Italy;Europe;Southern Europe;rock shelter;17.976;40.143;Torre dell Alto Layer Cs finds;4;technology, typology;45000;140000;Layer Cs;typology, technology;Middle Paleolithic;Mousterian - Eurasia;1025
Torre dell Alto;Italy;Europe;Southern Europe;rock shelter;17.976;40.143;Torre dell Alto Layer B Spinapolice finds;5;raw material, technology, typology;45000#45000;140000#140000;Layer Bi#Layer Bs;technology, typology;Middle Paleolithic;Mousterian - Eurasia;226
Torre dell Alto;Italy;Europe;Southern Europe;rock shelter;17.976;40.143;Torre dell Alto Layer B finds;6;miscellaneous finds, organic tools, technology, typology;45000#45000;140000#140000;Layer Bi#Layer Bs;miscellaneous finds, organic tools, typology, technology;Middle Paleolithic;Mousterian - Eurasia;2800
Torre dell Alto;Italy;Europe;Southern Europe;rock shelter;17.976;40.143;Torre dell Alto Layer A finds;7;technology, typology;45000;140000;Layer A;typology, technology;Middle Paleolithic;Mousterian - Eurasia;2275
Torre dell Alto;Italy;Europe;Southern Europe;rock shelter;17.976;40.143;Torre dell Alto Layer A1 finds;8;technology, typology;45000;140000;Layer A1;typology, technology;Middle Paleolithic;Mousterian - Eurasia;15
Trou de la Mère Clochette;France;Europe;Western Europe;cave;5.571;47.13;Mousterian industry;1;raw material, technology, typology;11700#71000;71000#116500;Unit B#Unit A;typology, technology;Middle Paleolithic;Mousterian - Eurasia;3296
Tönchesberg 1;Germany;Europe;Central Europe;open air;7.36;50.368;Tönchesberg 1 layer asseblage IB;1;raw material, technology, typology;60000;72000;loess with volcanic ash;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;120
Tönchesberg 1;Germany;Europe;Central Europe;open air;7.36;50.368;Tönchesberg 1 assemblage IA;2;raw material, technology, typology;110000;141000;loess with lava 1;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;22
Tönchesberg 2;Germany;Europe;Central Europe;open air;7.361;50.368;Tönchesberg 2 Tö2A assemblage;1;raw material, technology, typology;125000;132000;soil development 2;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;421
Tönchesberg 2;Germany;Europe;Central Europe;open air;7.361;50.368;Tönchesberg 2 Tö2B assemblage;2;raw material, technology, typology;105000;125000;humic sediment;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;557
Uluzzo C;Italy;Europe;Southern Europe;cave;17.96;40.158;Uluzzo C Unit G lithics;1;organic tools, raw material, technology, typology;109000;119000;Unit G;typology, organic tools, technology;Middle Paleolithic;Mousterian - Eurasia;1053
Uluzzo C;Italy;Europe;Southern Europe;cave;17.96;40.158;Uluzzo C Unit F finds;2;typology;109000;119000;Unit F;typology;Middle Paleolithic;Mousterian - Eurasia;9
Uluzzo C;Italy;Europe;Southern Europe;cave;17.96;40.158;Uluzzo C Unit E finds;3;technology, typology;109000;119000;Unit E;typology, technology;Middle Paleolithic;Mousterian - Eurasia;49
Untere Klause;Germany;Europe;Central Europe;cave;11.785;48.935;AH A/B MP assemblage;1;raw material, technology, typology;30000;350000;GH B;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;-1
Valle Giumentina;Italy;Europe;Southern Europe;open air;14.023;42.183;Valle Giumentina layer AR1 lithics;1;technology, typology;120000;400000;layer AR1;typology, technology;Middle Paleolithic;Early Middle Paleolithic - Eurasia;1624
Valle Giumentina;Italy;Europe;Southern Europe;open air;14.023;42.183;Valle Giumentina layer AR2 lithics;2;technology, typology;120000;400000;layer AR2;technology, typology;Middle Paleolithic;Early Middle Paleolithic - Eurasia;34
Veldwezelt-Hezerwater;Belgium;Europe;Western Europe;open air;5.644;50.86;Veldwezelt-Hezerwater Archaeological Assemblage Locus WFL;1;raw material, technology, typology;29000;60000;Unit WFL;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;133
Veldwezelt-Hezerwater;Belgium;Europe;Western Europe;open air;5.644;50.86;Veldwezelt-Hezerwater Archaeological Assemblage Locus TL-W;2;raw material, technology, typology;29000;60000;Unit TLB;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;29
Veldwezelt-Hezerwater;Belgium;Europe;Western Europe;open air;5.644;50.86;Veldwezelt-Hezerwater Archaeological Assemblage Locus TL-GF;3;raw material, technology, typology;29000;60000;Unit TLB;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;27
Veldwezelt-Hezerwater;Belgium;Europe;Western Europe;open air;5.644;50.86;Veldwezelt-Hezerwater Archaeological Assemblage Locus TL-R;4;raw material, technology, typology;29000;60000;Unit TLB;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;57
Veldwezelt-Hezerwater;Belgium;Europe;Western Europe;open air;5.644;50.86;Veldwezelt-Hezerwater Archaeological Assemblage Locus VBLB-S;5;raw material, technology, typology;60000;90000;Unit VBLB;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;78
Veldwezelt-Hezerwater;Belgium;Europe;Western Europe;open air;5.644;50.86;Veldwezelt-Hezerwater Archaeological Assemblage Locus VBLB;6;raw material, technology, typology;60000;90000;Unit VBLB;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;350
Veldwezelt-Hezerwater;Belgium;Europe;Western Europe;open air;5.644;50.86;Veldwezelt-Hezerwater Archaeological Assemblage Locus VLB;7;raw material, technology, typology;126000;190000;Unit VLB;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;687
Veldwezelt-Hezerwater;Belgium;Europe;Western Europe;open air;5.644;50.86;Veldwezelt-Hezerwater Archaeological Assemblage Locus VLL;8;raw material, technology, typology;126000;190000;Unit VLL;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;796
Velika pećina;Croatia;Europe;Southern Europe;cave;16.032;46.285;stratum k archeology;3;technology, typology;40000;350000;stratum k;technology, typology;Middle Paleolithic;Mousterian - Eurasia;10
Vendimia;Spain;Europe;Southern Europe;open air;-6.47;39.447;Vendimia V3 Assemblage;1;raw material, technology, typology;40000;350000;Vendimia Layer V3;technology, typology;Middle Paleolithic;Mousterian - Eurasia;2164
Vergisson - Locus I;France;Europe;Western Europe;cave;4.727;46.308;Vergisson - Locus I terrace layer 4 lithics;3;raw material, typology;29000;71000;Unit 4;typology;Middle Paleolithic;Late Mousterian - Eurasia;-1
Vergisson - Locus I;France;Europe;Western Europe;cave;4.727;46.308;Vergisson - Locus I terrace layer 5a lithics;4;raw material, typology;29000;116500;Unit 5a;typology;Middle Paleolithic;Late Mousterian - Eurasia;-1
Vergisson - Locus II;France;Europe;Western Europe;cave;4.718;46.313;Vergisson II - Layer 2 (lithics);1;human remains, organic tools, raw material, typology;29000;71000;Unit 2;organic tools, typology;Middle Paleolithic;Late Mousterian - Eurasia;-1
Vergisson - Locus II;France;Europe;Western Europe;cave;4.718;46.313;Vergisson II - Layer 3 (lithics);2;raw material, typology;29000;71000;Unit 3;typology;Middle Paleolithic;Middle Paleolithic - Eurasia;-1
Vergisson - Locus IV;France;Europe;Western Europe;cave;4.724;46.309;Vergisson - Locus IV layer 1 (lithics);1;raw material, technology, typology;29000#29000#29000#29000#29000;71000#71000#71000#71000#71000;Unit h#Unit i#Unit j#Unit k#Unit l;typology, technology;Middle Paleolithic;Late Mousterian - Eurasia;331
Vergisson - Locus IV;France;Europe;Western Europe;cave;4.724;46.309;Vergisson - Locus IV layer 2 (lithics);2;raw material, technology, typology;29000#29000#29000;71000#71000#71000;Unit M#Unit N#Unit l;typology, technology;Middle Paleolithic;Mousterian - Eurasia;449
Veternica;Croatia;Europe;Southern Europe;cave;15.874;45.842;Veternica Layer h-j finds;1;raw material, technology, typology;80000#80000#118000;118000#118000#128000;Layer h#Layer i#Layer j;technology, typology;Middle Paleolithic;Mousterian - Eurasia;569
Vinneuf - Les Hauts Massous;France;Europe;Western Europe;open air;3.14;48.368;assembalge N0;1;raw material, technology, typology;20000;116500;Unit 2;technology, typology;Middle Paleolithic;Micoquian;152
Vinneuf - Les Hauts Massous;France;Europe;Western Europe;open air;3.14;48.368;assembalge N1;2;raw material, technology, typology;20000;116500;Unit 2;technology, typology;Middle Paleolithic;Micoquian;1043
Vinneuf - Les Hauts Massous;France;Europe;Western Europe;open air;3.14;48.368;assembalge N2;3;raw material, technology, typology;20000;116500;Unit 2;technology, typology;Middle Paleolithic;Micoquian;52
Vinneuf - Les Hauts Massous;France;Europe;Western Europe;open air;3.14;48.368;assembalge N3;4;raw material, typology;50000;130000;Unit 3;typology;Middle Paleolithic;Middle Paleolithic - Eurasia;3
Vogelherd;Germany;Europe;Central Europe;cave;10.194;48.559;AH IX assemblage;1;raw material, technology, typology;40000;350000;GH 11;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;6
Vogelherd;Germany;Europe;Central Europe;cave;10.194;48.559;AH VIII assemblage;2;raw material, technology, typology;40000;350000;GH 10;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;32
Vogelherd;Germany;Europe;Central Europe;cave;10.194;48.559;AH VII assemblage;3;organic tools, raw material, technology, typology;40000;350000;GH 9/10;technology, typology, organic tools;Middle Paleolithic;Middle Paleolithic - Eurasia;53
Wallertheim;Germany;Europe;Central Europe;open air;8.048;49.831;WAL A assemblage;1;feature, raw material, technology, typology;116000;130000;1_5;typology, technology, feature;Middle Paleolithic;Middle Paleolithic - Eurasia;6692
Wallertheim;Germany;Europe;Central Europe;open air;8.048;49.831;WAL D assemblage;2;raw material, technology, typology;93000;105000;2_8;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;2321
Walou;Belgium;Europe;Western Europe;cave;5.696;50.591;Walou CV-1 Archaeological Assemblage;11;raw material, technology, typology;71000;85000;CV-1;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;10
Walou;Belgium;Europe;Western Europe;cave;5.696;50.591;Walou CV-2 Archaeological Assemblage;12;raw material, technology, typology;85700;94900;CV-2;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;21
Walou;Belgium;Europe;Western Europe;cave;5.696;50.591;Walou DI and DII Archaeological Assemblage;13;raw material, technology, typology;116000#116000#116000#116000#116000#116000;126000#126000#350000#350000#350000#350000;DI-BT#DI-RoCa#DI-JPCa#DI-LFM#DI-LJ#DII;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;189
Walou;Belgium;Europe;Western Europe;cave;5.696;50.591;Walou CI-8 Archaeological Assemblage;2;raw material, technology, typology;42000;85700;CI-8;typology, technology;Middle Paleolithic;Mousterian - Eurasia;1279
Walou;Belgium;Europe;Western Europe;cave;5.696;50.591;Walou CII-1 Archaeological Assemblage;3;raw material, technology, typology;42000;71000;CII-1;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;102
Walou;Belgium;Europe;Western Europe;cave;5.696;50.591;Walou CII-2 Archaeological Assemblage;4;raw material, technology, typology;42000;71000;CII-2;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;8
Walou;Belgium;Europe;Western Europe;cave;5.696;50.591;Walou CII-4 Archaeological Assemblage;5;raw material, technology, typology;42000;71000;CII-4;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;30
Walou;Belgium;Europe;Western Europe;cave;5.696;50.591;Walou CII-6 Archaeological Assemblage;6;raw material, technology, typology;42000;71000;CII-6;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;22
Walou;Belgium;Europe;Western Europe;cave;5.696;50.591;Walou CIII-2 Archaeological Assemblage;8;raw material, technology, typology;42000;71000;CIII-2;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;8
Waziers - Le Bas Terroir;France;Europe;Western Europe;open air;3.116;50.395;N2 (Vc);1;raw material, typology;116500;130000;Unit V;typology;Middle Paleolithic;Middle Paleolithic - Eurasia;3
Waziers - Le Bas Terroir;France;Europe;Western Europe;open air;3.116;50.395;N1 (Vb);2;raw material, typology;116500;130000;Unit V;typology;Middle Paleolithic;Middle Paleolithic - Eurasia;1
Waziers - Le Bas Terroir;France;Europe;Western Europe;open air;3.116;50.395;N3 (Ve/6);3;raw material, technology, typology;116500;130000;Unit 6;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;22
